,SL32229,SL32232,SL32242,SL32243,SL32244,SL32249,SL32257,SL32259,SL5885,SL5886,SL5887,SL5999,SL6000,SL6128,SL6129,SL6131,SL6340,SL6342,SL6411,SL6412,SL6413,SL6609,SL6611,SL6642,SL6643,SL6644,SL7141,SL7142,SL7152,SL7153,SL7381,SL7382,SL7383,SL7393,SL7395,SL7614,SL7616,SL7617,SL7618,SL7625,SL7632,SL7697,SL7701,SL7804,SL7807,SL7847,SL8435
ENSG00000187607,0.78970677140522,0.517124145541779,0.474107130542133,0.567856837960743,0.54564687405366,0.672061234134841,0.730183371800746,0.625171481476634,0.769812372874233,0.553861226040455,0.926440871777163,0.590847711693974,0.617107665602696,0.714441911852604,0.759481538726507,0.962194313749782,0.806321925608347,0.603167975254191,0.998191736746197,0.89532955249035,1.03145788071506,0.818623508583093,0.841351738466018,0.988853611721151,0.835567818984377,0.848124306159816,0.698908986637187,0.747196889973807,0.48921178889008,0.891897589909125,0.728631046512113,1.10786551919105,0.874871277985222,0.743456501161143,0.794588300199976,0.963230839661451,0.875281981963216,0.774540168924491,0.997776255224473,0.985898441145262,0.893411193884943,0.922864640490214,1.05482477258269,0.73868926510227,1.03355962269948,0.816247205416307,1.07087083760662
ENSG00000187608,4.44877728804818,3.29218479881291,5.19724270973566,5.33960542074673,4.37246663917884,5.58718688692984,5.76440635632902,7.02919718265368,3.06635572445893,2.79447966080315,1.91740633159895,2.29841281207747,3.83022499068155,8.29529839627967,3.117276890767,4.23455154678745,4.6673975839924,1.91787705850833,5.52589528260297,5.69782162984924,4.15551031295744,4.08137704462727,5.60684726466283,2.97539172833406,2.81750110201039,3.7161209720357,3.67615642484952,5.40288461574419,7.99875755710866,3.58564066800371,4.36990848938425,2.74520666577261,3.49532816978025,4.4542305461912,6.16996018057985,5.32527958750543,16.3107480716708,3.65510603538235,6.06473123813572,5.10973967328608,5.26727637478321,2.97239166548548,10.6741115427856,5.37305010546557,3.78818745351501,4.58699360578615,4.88361615233
ENSG00000187609,5.98339042153962,4.56808778745859,5.34758887220242,6.00211979907227,5.40818663970735,4.89316988777866,5.22855803325145,6.57711659820124,4.13204648085304,4.44201803384903,4.6861910731093,2.91704579108606,4.05421506006526,3.43289714783514,3.73850318108209,4.06252636068795,3.54768202651729,3.03796270673883,3.08817098982597,4.38275298868582,2.38383953170203,3.31059298749742,2.64975445590198,3.06838902313176,2.97658275146135,4.82958397429976,4.28220541204049,3.5368862125501,3.14523772835653,5.92152617005491,3.265132815996,3.18835256463154,3.60344274982496,5.19540540884501,4.00542304647037,5.13138517835056,4.36596962252918,2.91352232480743,5.14616483817608,3.78506037755736,3.77037060118336,6.20347586595978,4.47733487645927,3.9419327444254,4.35486985652637,4.55630496466222,1.17101010252334
ENSG00000187612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356283275908698,0,0,0.0491559448344074,0,0.0237039300646472,0.0392452118209451,0.0758160617149802,0,0,0.0227391987765607,0,0,0,0,0,0,0,0,0.0227353192750261,0,0,0,0,0,0,0,0,0,0.0837531997373939,0,0
ENSG00000187616,0,0.0597402928124858,0.157522607225579,0.155937137473444,0.107530899491084,0.0828787170491294,0,0,0.104202997562782,0.206171666703992,0,0.0842322155686656,0.185143264635777,0.0714484226583228,0.14750225191393,0.148398346617328,0.0495658428494864,0.0351431720571671,0.136495525388399,0.116260916495936,0.24134269271178,0.0363251811795057,0.233916618981735,0.015888996644505,0.0831480588375247,0.0420945882113712,0.134347429865311,0.170434575983894,0.0346869112933947,0.213430992143078,0.0614102786281173,0.0455407276549345,0.0176565805230212,0.136478180279473,0.0420874065150781,0.0583195378933003,0.0829915558482081,0,0.0693996213110283,0.0305122900009857,0.0180307515881948,0.0966181141783065,0.0709138249922705,0.107598069714043,0,0.177378816775474,0.0488112895286357
ENSG00000187621,0,0,0,0,0,0,0,0,0,0,0.00610515117346142,0,0.00588757684247786,0,0.0140717650888928,0.0125842247368092,0.00945719659138413,0,0.00868114641879654,0.00221826620912178,0.00627932048560928,0.00693086932215442,0.0133894350899255,0.00151581569351325,0.00264411771431084,0.00401583805764359,0,0.00203243957732071,0.00165457157787913,0.00203613893696974,0.00146464037613908,0,0,0.00162750811236168,0.00401515292137031,0.00185456792846384,0,0,0.00220691583953298,0.00291088286210425,0,0,0.00902027075426951,0.00513244625552503,0.0147911670177907,0.00282033325934882,0
ENSG00000187624,1.56802954551777,1.29991350057811,0.82028008603962,1.28763796587666,1.11990852665548,1.01729802358754,1.36485013647848,0.814453105296404,0.736419117831144,0.945803011241339,0.999739906475765,0.767601031617626,1.09036402346384,0.996586854791366,1.13843435462427,1.41673875412676,0.811197144671743,1.12416653110395,0.880018383611111,1.47894181952557,0.914009548352538,1.29033477530035,1.15718810358551,1.30611070276867,0.592775091048331,1.23692850496233,1.09936848881665,1.40259480206376,1.50308242324942,1.28606742778583,1.23346283626778,1.22526403497291,0.965417518663909,1.49753327261638,1.47153724801353,1.5546138071631,1.26563653878035,1.05993678555963,1.58323327968008,0.953334545742973,1.36144815977224,1.28477135148688,0.483574718028472,0.900488642477671,1.44172943459388,1.44049926184304,0.562824787893288
ENSG00000187626,1.40668471228242,0.912781366559784,0.991696009783939,1.24424047577969,0.901357956660419,1.14906542947105,0.850476380676265,0.79464779256044,1.52579513399718,1.42922539815348,1.11359499757917,2.10924561023144,1.12629468945588,1.3342654491545,1.4711719340367,1.25266949599334,1.30428080619853,1.70036723681397,1.42897883926617,1.19411464953064,1.62027091139156,1.48004847679091,1.37005209965622,1.29477593877512,0.911652821949113,1.52752841701424,1.51509960484736,1.40151042903808,0.743453697885879,1.2772429495289,1.45305769169923,1.10816409795115,1.31141928600461,1.45534585000334,1.66123866793662,1.28710606240641,1.25629996457043,1.01721420281927,1.52182411700141,1.13960512515681,1.12493669361362,1.71203230192836,0.922984487646765,1.46134035229312,1.09672611024545,1.17943843137612,1.22227579404085
ENSG00000187627,0.021325812476993,0.0087641122332973,0.00770304119164525,0.0137259177330722,0,0.00810573393349075,0.0114534533666216,0.00931100008797004,0.00764347413355292,0.0201640751018895,0.046941513097652,0.00617858195991958,0.00452686195005247,0.0209634725773801,0.0162293265095228,0.0387032218218967,0.00727148444073386,0.0257781381411908,0.0133495842033189,0.0102335325712039,0.0096561345147646,0.0186516139137384,0.00686327905497274,0.0186477760065912,0.0101650952442906,0.0277894123310697,0.0140780307819857,0.0156270969101809,0.00254434628028975,0.0125244325472404,0.00900910505852747,0.0111349763440969,0.0207222624563591,0.0150163737871171,0.00617437138221492,0.0142594707700108,0.0365254642533811,0.00276854992705363,0.0373309562458973,0.0111906521325111,0,0.038979102387173,0.0728231624429429,0.0157850173587185,0.00758179162227609,0.0173480664929586,0.0143215776000189
ENSG00000187630,1.75882180341354,1.59161816685475,0.704719581451159,1.14952196985193,0.904695580455986,1.48312057091415,1.57435060815986,1.52565695400101,1.1898027480062,1.21146340244508,1.33321360076997,1.28236517692455,1.409325836369,1.18792941837956,1.46259387152175,0.885199676483649,1.49926824491944,1.19676748086569,1.32155445089881,2.01218257764922,0.993275692681118,0.94595622849015,1.15269944705212,1.20948356015723,1.5212525613708,1.00344396763323,0.953460933098167,1.57049094181661,1.45221800000041,1.55624785749605,1.1748010854247,0.814954579465727,1.25207331899656,1.42162962987457,1.38266163470202,1.53429525128511,1.26347716820738,1.23995384499238,1.46434304298882,1.36912380443214,1.35084441628313,1.02578023288192,1.05119317047366,1.163906623743,1.10773260240908,1.03043274482923,0.635555582256799
ENSG00000187634,0.756811547911748,0.131153548875202,0.526970464495776,0.410812361672417,0.160192267194558,0.693148697660423,1.06104212307275,0.278675277679586,0.392171580124272,0.193983547017073,0.401412739880482,0.118879069638913,0.203231312269764,0.257694497652545,0.0693912274094157,0.227537975149407,0.10881661081082,0.132262541755909,0.328200815246282,0.350041579573078,0.0481675069235255,0.296207326805379,0.132052991126465,0.194346059766266,0.0782326477674782,0.600692655173096,0.391254493945024,0.287310059950447,0.342681645111346,0.13387581834488,0.240749692194859,0.142828417785233,0.13290230118635,0.326375635851906,0.1715971919644,0.213390717369388,0.329693897034823,0.0769431192079065,0.355505714145852,0.229668114406921,0.113098927199131,0.348474542487532,0.674630091152353,0.236220279994488,0.0810430775305834,1.08480336731136,0.0459257434768496
ENSG00000187642,0.0770307779068208,0.017587095547601,0.030915651885394,0.119357491206309,0.0474844392612496,0.235855788237943,0.153225619318647,0.0373690897222209,0.0306765833946507,0.0202317990690833,0.244915699440512,0.0123986672449204,0.0726730571467535,0.0420677628735919,0.0434235601428859,0.038833212198927,0.0802549745203133,0.0413835484037668,0.0870637346519462,0.130060109388444,0.0322952201377276,0.0267346543727671,0.0137726607437844,0.210492081715755,0.0407969447567294,0.0743539922612071,0.0113002511101663,0.0501746648924547,0.0408462693735302,0.0439827418388306,0.0406771354931571,0.0491584490107003,0.0207918611766418,0.0200890779383336,0.0309755445146019,0.0286147265364324,0.0651522494509297,0.0500012730546348,0.0612921889148801,0.0673694253526435,0.0530811845820687,0.0497763882624219,0.396653497737139,0.158380336261324,0.0228217685032093,0.0261094987309693,0
ENSG00000187650,0.988132561866535,0.6278296611101,1.04493257463924,1.53418897986296,1.03389958019999,1.28487750158153,1.03578887153255,0.922456145583128,0.955302014923392,0.860542608851445,0.57237823690145,1.07356836240312,0.896967369042894,1.1183231372607,0.461746179904476,0.626775625464491,0.809062329245033,0.832958661926394,0.722324146775877,0.467932135958798,0.677013267866812,0.820362476824117,0.575347708799795,0.689246910342999,0.309868542251645,1.07301981378551,0.884046619237927,0.628808311393993,0.387803977193232,0.868571341938787,0.741500507161864,0.617769870797372,0.686961617367733,0.900247375508075,0.77168959026404,0.712874848285807,1.48456944622882,0.725799806209207,1.2517795048896,0.709552880519815,0.540250594170506,1.60950175295788,1.02538748187581,1.04256514753979,0.785808637110207,0.621376724604767,0.469316001182162
ENSG00000187653,10.2028057835299,7.80606492749815,5.09673146934317,6.75311763351663,3.41231387718372,7.01338121162411,8.54976255706299,10.8995946437198,1.94512262117193,2.05255348185308,2.86697899105748,1.25786775249207,2.5344055781253,5.0680747805637,4.40540059049604,6.27889893243095,4.62614533261873,3.41123056768235,4.24652745652798,12.3267574396758,4.42315335006317,5.15333236999921,4.54110129649874,4.27096229804294,3.41461361626102,3.61452197441641,4.72902953125894,5.72660175305882,6.21589450377632,5.41830145387227,4.12677072380948,3.51372014262072,5.14159624830378,6.11422247652038,5.81367375328278,6.96724079365294,5.990146075444,5.91817537073326,5.52729428397167,5.12606472016559,5.51981408619936,8.47662921724342,4.05942251511309,12.4526832682385,2.50825323361692,7.28435674224614,5.64909324144744
ENSG00000187657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027331712030789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000187658,0.0427200167724254,0,0.115730895104507,0,0.11850344025548,0.0811873146603717,0.11471818962399,0.0466296513151911,0,0,0,0.0618848930708564,0.0453412076659045,0,0.0541845007030763,0.0484566029770867,0.0364157212771737,0.103277893392491,0,0.0341664734192138,0.0967161811238303,0.0800636646405433,0.0687428431293261,0.0466941942205861,0,0.0309266362369258,0.0564024195352908,0.125217239498371,0.0764527840752372,0.0313612886414319,0.02255887786339,0.0446113250497317,0.0518887264350011,0.0752022626029747,0.0309213598886288,0.0856940148636249,0.0812978506268161,0.166379357569552,0.0679833025087624,0.112085963268927,0.0264941655989801,0.0709847369473272,0,0.0263505476850717,0.151878980281805,0.0434397102307284,0
ENSG00000187664,0.0739012002109707,0.0337451471868791,0.0667341502171687,0.0968916211995265,0.0835179751721166,0.0936304250888455,0.0588001704171529,0.0448135903645574,0.0294302666134167,0.0194098290872909,0.0361485162783936,0.0356848164583419,0.0784355887165297,0.0504483118797908,0.05207420493459,0.107109593972047,0.0349974569853477,0.0397022330441293,0.0192753557847445,0.0197014856533321,0.0433763987817907,0.0153890932875911,0.00660655511161638,0.0628258673710436,0.0508813002244758,0.0416110135079063,0.0379440205391519,0.0421191639164455,0.11756034715744,0.0783636794912551,0.0433605777928987,0.0385864837289218,0.0498678430014161,0.0626369457264714,0.0534907469746131,0.0549043562122413,0.0468789511319663,0.0532998222157061,0.0261342367727717,0.0732500142136299,0.0458321598229484,0.0477540917373305,0.0133522248234256,0.0759728595347121,0.058385531226292,0.0166991545073016,0.0275717455000643
ENSG00000187672,6.91181114931408,10.2931929598085,6.84529352382669,5.87287604783889,7.25864070055154,8.73012833545923,4.42108738164252,6.60081420562661,8.3812153582376,8.51403479291917,9.05033674316867,12.019352112477,10.2451696562299,9.79573816118958,14.2113111274231,13.0274779979646,12.9330298698792,14.4367601491123,11.114414418239,12.3676173458617,12.3416739447433,16.8955089264139,14.5699299177921,12.7474738197292,13.5462683467829,8.14074208543662,9.61326734755879,10.5492406868478,8.07006535419529,9.68163659506359,12.9959724703858,10.9385923048608,12.3707616392248,12.2365858171411,12.5459412744042,14.1314864027006,12.4328527290808,18.8524541644462,12.8980941476236,11.5535153405472,13.3752219833677,9.95333431975576,10.4853415837809,14.4010243917285,16.7716283958688,40.6782194318354,17.704081755599
ENSG00000187676,3.11287270704197,2.83550509380682,2.77041074258495,2.61630140770163,2.33233249277244,3.20188473225283,2.252087736032,2.46599981655318,3.17456280617022,2.70055081958659,3.27762381369252,4.23042743631327,2.42510914834353,2.49215102633708,3.1178991120729,2.72278140302525,2.72462330890896,4.22050562503103,3.14890334260018,2.86945997108183,4.29625166612575,3.55652641172485,3.43921979824288,3.50418145182728,2.98895965513709,2.88079652305941,3.34297362934234,3.12291685613589,2.19006138478979,2.84589614122765,3.79258906039981,4.31637530130764,3.01697828984165,3.47615843410909,3.23802033724677,3.30022678033782,3.7864215756239,4.29531547345551,3.63613889738938,3.51617054392436,2.64305703175598,3.33808601573723,1.66465777879359,3.72139447420973,3.21169491932096,2.29077399641177,6.0505473900332
ENSG00000187678,5.61902936293253,6.55495073904609,7.09122682025004,6.85462841494735,5.49724070254958,7.98788708724979,7.69714557969529,4.16436598639371,7.22680296621584,8.15396773166169,3.95962191176405,6.92278017491896,5.73300958271162,5.93284568369973,4.12449129904894,6.68468235217887,5.59443733714595,3.23777066594004,5.08122432049577,2.41496469945528,8.01090505559502,3.60291891466906,7.10544806248436,5.70962118342925,6.97265880248302,3.96049737126373,7.07288243246393,5.81955039028174,7.6414622145918,8.03231882525485,8.26745972999269,5.93488605931423,6.35079510654412,7.66146617025198,8.92837841441214,6.86002987924808,6.53161738289749,5.19034387789796,5.3360701747059,7.5438729869958,7.96880164626321,5.29656265718109,14.3082812728418,8.61757113620718,6.61942637324158,3.71867360902647,6.64182542425199
ENSG00000187682,0.439820457039331,0.309177250005851,0.125420843667759,0.297980349901861,0.0856170195000098,0.241958718968074,0.269367249885925,0.202135486901871,0.290385604582539,0.383029826293672,0.0509534180875145,0.13413281720887,0.196550195632294,0.142219609082917,0.205524464752111,0.144412924986215,0.157858987653341,0.167887760348931,0.163018352596572,0.370271734053408,0.209628120856075,0.260301772243662,0.335243533554865,0.303622912183148,0.132406387532741,0.284886596994493,0.290343260751572,0.271402926685252,0.220944117432808,0.373858268701808,0.195581550891445,0.13295302481251,0.0562332801491482,0.217330182814705,0.234572464747544,0.232172567916456,0.2202619491706,0.195335849237134,0.257863995771783,0.194353164745615,0.315837241089895,0.55772920885866,0.395235346876351,0.314125170350001,0.144021102550005,0.141230527100851,0.0388639651223261
ENSG00000187686,0.0438974408416474,0.189422186676857,0.134776682515354,0.0565073581449605,0.0568257958964265,0.1167949325941,0.0314346627050358,0.0383318643525717,0.0629338655142506,0.103765248670673,0.0579751593458299,0.1144629508147,0.0838635758326227,0.0863031875848884,0.0890846434567054,0.124480338684397,0.0972904141251753,0.0424497512685733,0.0549580545602183,0.0631946695297263,0.119258179001104,0.104209087769607,0.155402484797452,0.105558534927664,0.0836960688118883,0.038134821675011,0.0521612549746683,0.057900781655403,0.0628479447281159,0.0515610401630252,0.11590316218009,0.114602190623562,0.0959739355930788,0.0721232804113211,0.101675508129895,0.0587039087242328,0.0751846809122173,0.153868507135173,0.0628713166101107,0.087533160290425,0.0980077761582402,0.0583529413371677,0.0356906009547677,0.232860531939558,0.117048734803758,0.0892739401386449,0.0810694395286868
ENSG00000187688,2.64698736182176,2.12794572615126,6.02226019319187,2.94087380814434,6.53207643524371,1.87826019165886,3.22325592535502,4.12747623254466,4.92840452989017,6.03351406560844,4.88059033521663,3.14974142861926,3.32019968299326,3.31587729507787,4.27298019151485,3.21689319118853,2.74719774151113,4.3215589596445,2.97232015637565,4.83198097894523,2.82121951213707,4.2628931682375,4.51523556048778,2.94020058494305,3.01088630652714,2.70639809954869,4.82799749132394,4.85543616379218,3.28111733337167,5.60874115047853,4.45654932270628,4.24498343973221,5.04184951305584,3.83763835609311,2.50065843378503,3.43062543844366,1.55371874643683,4.36797044800558,2.97461837267446,3.16132378489978,4.41849648420714,2.97028450015842,2.76002429705987,3.50927475698445,5.48443460262774,2.80518616746855,2.005585747342
ENSG00000187689,0,0,0,0,0,0,0.0252962642500987,0,0,0,0,0,0,0,0,0.0320551876974749,0,0,0,0,0.0426533592098667,0,0.045475014837722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148295025655707,0,0,0,0.0522945295427941,0,0.0287363946174346,0
ENSG00000187690,0.288653550343075,0.156086612636044,0.137189206914968,0.260752115414382,0.309046815333628,0.288722124712364,0.421565063166367,0.182409201049472,0.299482332031137,0.035911705553417,0.267525255775193,0.308109130664855,0.225742331997588,0.224012472906965,0.154154764053127,0.198172182937396,0.142453619884683,0.073456334750906,0.166426892541998,0.0850530872778978,0.114648868586396,0.123381330786999,0.158903233547779,0.116239253834761,0.173796253619958,0.186970674854862,0.160464737381895,0.0890606804519258,0.172193811584006,0.178445569791786,0.176494859882987,0.134851548141517,0.0922645576319616,0.196121055331622,0.120960384509898,0.132057927173632,0.40476130503885,0.138060078632969,0.326383289027293,0.199302671857138,0.131907706797618,0.340792975048832,0.259392404948399,0.18741809965743,0.162035739460837,0.231723493143699,0.0255063659123198
ENSG00000187699,0.874730988753244,0.512110884259508,0.675164431570165,1.21092714978878,0.49704127628695,0.835835385547999,0.682379066244283,0.789430588415661,1.34864429862146,0.750840286946004,0.709932266419937,1.33793962418023,0.586086332473835,1.13488259942324,0.731386853912393,0.532125737145076,1.01224410629687,1.10461019844718,0.596510710251654,0.742580981400756,0.947765892084572,1.09902299036344,0.84532949250828,0.592892465086001,0.54971723141407,0.852589138320159,1.19682792948547,0.583689398292014,0.314837077792573,0.541702592164642,0.882538511470012,0.819049645147676,0.822077670054343,0.960604300416299,0.590697487337184,0.715588607026948,1.50655206534256,0.589998902463582,1.29481154398005,0.610306855127269,0.603105639916485,1.49407661104543,0.80257847755134,1.12733065137114,0.568982676421738,0.889467363360357,0.898381673005286
ENSG00000187701,0,0.0315609094103699,0,0,0,0,0,0,0,0,0,0,0,0,0.0389628589961324,0.0174220281144033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205402146039297,0,0,0,0,0,0,0,0,0,0.0624730423863305,0
ENSG00000187713,22.7558581827961,22.0838798031451,22.197636612813,20.1705138007269,22.9208638707122,20.4427781151471,21.1104554992116,23.2770307828622,12.9187623799222,16.1950029059506,13.7548703039174,12.5150570461097,14.4433150261529,15.495634786938,15.7085635217471,14.9553509084253,15.9802569408841,14.6748135804032,15.9797073653163,33.3433620396668,14.7296404110967,16.6381928130869,15.3406034238102,16.1909794246618,16.4450519143627,12.0453785827498,18.7744708926228,20.2886107387995,20.6934493686051,17.5344046539372,16.3798606763922,15.773412723027,17.5463544712012,14.7333323404591,16.661747383842,17.2167366432753,12.2501293071667,15.8950168400578,13.3889119125831,16.2374766858424,16.1788995984893,12.0096874409844,6.27430220355503,14.8489482566447,17.1138932280354,13.3973981071264,12.6401489646409
ENSG00000187714,0.0121098890520181,0.0124417799906995,0.0218709074495019,0,0.0783820275629222,0.0345213829692241,0.0325192884636599,0,0.0217017813105959,0,0.1332789820223,0,0.0128529208507481,0,0,0.00686802265336394,0.0103228036347691,0.0292762953996896,0,0.0290556207837777,0,0.0226957330344681,0,0.00661822670151282,0,0.00876680680104591,0,0.00887386635288041,0,0.00889001818513316,0.0063947893447461,0,0.00735447651537413,0,0,0.00809725815378054,0,0.0235818676224614,0,0.0127092513723114,0,0,0.0295376593356234,0.0373480903139652,0.0215266488581236,0.0123139013298676,0.0101656569927407
ENSG00000187715,1.01245999186708,1.12301071576417,0.782360477550761,0.77808825639551,0.959460992502774,1.21095805756487,0.906269754468515,0.978661647094423,1.00198220963429,1.28593287063501,1.26397406532527,1.61989930140029,0.935581296028161,1.04601080239692,0.939166968012998,1.00557862101092,1.17220066162711,1.2908139044222,0.480854638769445,0.519685097758665,1.06055326973842,1.19577151933636,0.717333576697236,1.2910888521284,1.04922617525193,1.08302762464485,1.01751205733672,1.02243168975419,0.751211898069393,1.0205948687202,1.01608784150173,1.55173493473947,1.07986165486825,0.809861240283348,1.03179975353362,0.98347310102913,1.23177841708568,0.899148212601583,1.06210764550257,0.927766612295353,1.2214548061107,1.30987459159988,0.524211375948362,1.14958680189496,1.19983872322315,0.788783902993308,1.11207185452041
ENSG00000187720,0.714282349009987,1.110293542038,0.868925615156063,0.803937324015393,0.817878514181852,0.68224616936673,0.826537904126338,0.666541672332699,0.659919419306483,0.769853361255747,0.688368227157674,0.956982640830894,0.815065252914464,0.436567592587017,0.612585597833112,0.762971962806676,0.676701918137561,0.603937974810797,2.22984923460798,0.560906616793274,1.06829333611111,1.59761986465863,0.589581543004995,0.849499983509204,0.640361333604547,1.52315587455641,0.834333423130204,0.812235851980071,0.464734961538022,0.974011880643554,0.965440773613319,0.667643113216649,0.406820458832377,0.965300681052274,0.829087626125402,0.846323765662048,0.743040897065677,0.648624205111079,1.3766865587594,0.646705645696208,1.10746180999361,0.871704402743774,1.0952888112464,0.615218817247332,0.784525852209584,0.380092664399349,0.420966165876061
ENSG00000187721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201869815641386,0.101138399984377,0,0.0928390618026359,0,0.0447687586038783,0,0.0477303546424268,0,0,0,0,0,0,0,0,0,0,0,0.0429393783068813,0,0,0,0,0,0,0,0,0.0365920560970833,0.105454433677447,0,0
ENSG00000187726,0.025300084753281,0.0259934741676197,0.0304619257713925,0.0452329883663977,0.00779792422208722,0.0400679840697949,0.067939578200337,0.00920516282078305,0,0.0199348719460551,0.0371263466467876,0.036650103579805,0.0268524332018508,0.0310877741178084,0.0320896985458794,0.0478291073989662,0.0287553206286517,0.0407761927293518,0.0725881240051113,0.0134896119514134,0.0445497459718593,0.0368792055255529,0.0610673832345985,0.0553074254422827,0.0120594594688093,0.0854732127825713,0.0389704199436642,0.0308989303222598,0.0201233994726572,0.00619103424691288,0.0222667485097634,0.0176134497750308,0.0307300716556064,0.0544341749258559,0.0305209394008624,0.0281947693987754,0.088269579975533,0.0164224804737716,0.120785297752259,0.0354030369162516,0.0313812908216984,0.0840786121655248,0.0685670365392889,0.03641304459963,0.119929761695906,0.0085754363218071,0
ENSG00000187730,113.818887508329,113.768075052923,138.454528301961,83.9894245525641,133.127715433011,112.197836969215,92.7243881620364,129.362019935123,72.4305956129649,92.1972318009238,64.3397372902384,68.0173393160635,90.9245486690125,81.0598660715296,85.9858563128133,98.3357641414691,80.78718215972,59.6039863872809,78.1541661571394,117.628646580788,73.2298002769795,74.2286236541592,92.4195826121436,84.8405172780976,93.7030321321986,39.1521590287623,87.9903196049808,116.050564701348,169.018811908959,117.020582008366,90.7172511420412,92.3418563615636,97.555757733935,73.333803620584,102.121511859735,102.814683418267,38.1540764388302,75.064705095,45.3545243007758,112.863821250534,101.602761484701,42.4949317743363,64.9311698481093,91.4793431128556,102.98659208352,62.5823378074763,43.0898367572895
ENSG00000187733,0,0,0,0,0,0.0170632652748208,0.0160736679089169,0,0,0,0,0,0,0,0,0.0203684005161039,0,0,0,0,0.0135513276656347,0.0112180706583768,0,0,0,0.0129997993005705,0,0,0.0107121343700189,0,0,0,0.0218110700578497,0.0210738366608009,0.0259951628475482,0,0,0,0.0571526293149645,0,0,0.0149189735128267,0.0145999051454675,0.0110762718823279,0,0,0
ENSG00000187735,4.16463248910761,2.95536901979035,3.14600377209163,3.6799317773009,2.57956611906008,3.41827992996254,4.62991919180097,3.62058906369936,4.34164126852792,3.17103386074261,3.92242684782005,4.283009618412,3.30095556861893,4.20704454000334,4.10560811407892,3.52397913880256,4.21568160645425,5.69564293057136,4.4859809291393,7.70775720917753,4.32645038454141,5.71209544541679,4.22066340741974,4.69066629066547,3.5121012909846,5.27613626160692,5.08874163862411,3.81469144333798,2.90640136712953,2.97401578521282,4.49706169743302,4.94142304935965,4.37751305410654,5.03238036188782,4.17864398640707,4.73930251549582,6.38227933929012,4.49249526100901,5.93710520297088,4.32172434389729,4.12259112058682,4.28622686619845,3.20153875346566,4.1908112673137,3.23291928706208,5.32063737534303,6.84634194607434
ENSG00000187736,0.00942616002119132,0,0.00851199678800169,0.0101115879429548,0.00871591723118466,0.00895697939160742,0.0168750247844016,0.0102888198141592,0,0,0,0,0.0200090501504088,0.0347475120808569,0.0119557952661017,0.0160379042983024,0.0160702378875144,0.0341823584113455,0.0295030534129959,0.0075388230188423,0.0213403989227879,0.0117773504756969,0.0151680895422058,0.00515153059429432,0.00898608805706282,0.0341197691517065,0.0124451784500513,0,0,0.00691985976456168,0,0.0147652150132435,0.0228984666030304,0.0165933586830623,0,0.0063027869836439,0.00896917425699515,0.0244743731730917,0.0375012427798416,0.0148390422906048,0.0116918607918304,0.0548196698007503,0.0996306167791051,0.0174427234274292,0.0167560277377482,0.0287548805580055,0.0237383949074613
ENSG00000187741,0.68629338366285,0.732935342632067,0.562654703048144,0.393930267418535,0.642932284426352,0.583487960293296,0.560425535506295,0.565111526086897,0.52863542066772,0.661714486561867,0.616182573827833,0.667144063982225,0.485601726144125,0.606577734515852,0.725391107399236,0.694801790489347,0.654293562347576,0.636735368825418,0.595892133433496,0.587399444001817,0.599688005554991,0.586694955845822,0.576392076419413,0.532992932633748,0.649948630831038,0.592713938857894,0.548428949524128,0.597746408334637,0.585373692805045,0.691642684317067,0.607189714652535,0.414918314082098,0.564865493905759,0.725930468770827,0.684119207626355,0.601788625196438,0.678798641670553,0.705340700915321,0.641875215675377,0.832406360166577,0.642173292390069,0.57518343239263,1.12821156902247,0.887485146910074,0.842736463873644,0.566242155441838,0.416921408915504
ENSG00000187742,4.73350671933413,4.41219776790326,3.77014059140205,3.23883961181163,3.40206595124833,4.13466235492055,4.11674595761975,3.8041299211446,3.77309783898988,4.61683345849404,3.79955791080226,5.02704866843553,4.45973956196335,5.09710557143532,5.40531945350625,5.11507762762102,4.95906939599338,5.47988524042004,5.09193824212596,5.01820644130083,5.07538028347206,5.32277732805314,4.94018168934534,4.3904343403147,4.43564771473944,5.11312191627699,4.83798607725303,5.01143305354047,3.88552790987164,4.97451462898222,5.41078812037234,4.54388144398828,5.16360246887127,5.26945132993449,5.20087631080608,5.22982372704555,5.9419010844401,4.69122081402842,6.00957014280224,4.9223385160624,5.26376675652285,5.42136614988883,3.43091968449305,5.14312852214307,4.6610580279004,5.87004040303012,4.15154119143463
